StateName,StateAbbrev,DataLevel,Charter,SchoolName,SchoolType,NCESSchoolID,StateAssignedSchoolID,DistrictName,DistrictType,NCESDistrictID,StateAssignedDistrictID,EnrollmentTotal,TimePeriodInterval,TimePeriodStart,TimePeriodEnd,Quarter,LearningModel,LearningModelGrK5,LearningModelGr68,LearningModelGr912,LearningModelStateCat,LearningModelStateCatGrK5,LearningModelStateCatGr68,LearningModelStateCatGr912,EnrollmentInPerson,EnrollmentHybrid,EnrollmentVirtual,StaffCount,StaffCountInPerson
Maryland,MD,District,No,,,,,Montgomery,Regular local school district,2400480,MD-15,160564,Weekly,4/11/21,4/17/21,Q4,Hybrid,Hybrid,Virtual,Virtual,"PreK-6,12: 4 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom; Gr7-11: [no change from virtual]",,,,0,0,109184,15473,
Maryland,MD,District,No,,,,,Montgomery,Regular local school district,2400480,MD-15,160564,Weekly,4/18/21,4/24/21,Q4,Hybrid,Hybrid,Hybrid,Hybrid,PreK-12: 4 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,0,122029,38535,15473,
Maryland,MD,District,No,,,,,Montgomery,Regular local school district,2400480,MD-15,160564,Weekly,4/25/21,5/1/21,Q4,Hybrid,Hybrid,Hybrid,Hybrid,PreK-12: 4 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,0,122029,38535,15473,
Maryland,MD,District,No,,,,,Montgomery,Regular local school district,2400480,MD-15,160564,Weekly,5/2/21,5/8/21,Q4,Hybrid,Hybrid,Hybrid,Hybrid,PreK-12: 4 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,0,122029,38535,15473,
Maryland,MD,District,No,,,,,Montgomery,Regular local school district,2400480,MD-15,160564,Weekly,5/9/21,5/15/21,Q4,Hybrid,Hybrid,Hybrid,Hybrid,PreK-12: 4 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,0,122029,38535,15473,
Maryland,MD,District,No,,,,,Montgomery,Regular local school district,2400480,MD-15,160564,Weekly,5/16/21,5/22/21,Q4,Hybrid,Hybrid,Hybrid,Hybrid,PreK-12: 4 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,0,122029,38535,15473,
Maryland,MD,District,No,,,,,Montgomery,Regular local school district,2400480,MD-15,160564,Weekly,5/23/21,5/29/21,Q4,Hybrid,Hybrid,Hybrid,Hybrid,PreK-12: 4 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,0,122029,38535,15473,
Maryland,MD,District,No,,,,,Prince George's,Regular local school district,2400510,MD-16,131657,Monthly,9/1/20,9/30/20,Q1,Virtual,Virtual,Virtual,Virtual,[no change toward phased re-opening reported],,,,0,0,131657,11945,
Maryland,MD,District,No,,,,,Prince George's,Regular local school district,2400510,MD-16,131657,Monthly,10/1/20,10/31/20,Q1,Virtual,Virtual,Virtual,Virtual,[no change toward phased re-opening reported],,,,0,0,131657,11945,
Maryland,MD,District,No,,,,,Prince George's,Regular local school district,2400510,MD-16,131657,Monthly,11/1/20,11/30/20,Q2,Virtual,Virtual,Virtual,Virtual,[no change toward phased re-opening reported],,,,0,0,131657,11945,
Maryland,MD,District,No,,,,,Prince George's,Regular local school district,2400510,MD-16,131657,Monthly,12/1/20,12/31/20,Q2,Virtual,Virtual,Virtual,Virtual,[no change toward phased re-opening reported],,,,0,0,131657,11945,
Maryland,MD,District,No,,,,,Prince George's,Regular local school district,2400510,MD-16,131657,Monthly,1/1/21,1/31/21,Q2,Virtual,Virtual,Virtual,Virtual,[no change toward phased re-opening reported],,,,0,0,131657,11945,
Maryland,MD,District,No,,,,,Prince George's,Regular local school district,2400510,MD-16,131657,Monthly,2/1/21,2/28/21,Q3,Virtual,Virtual,Virtual,Virtual,[no change toward phased re-opening reported],,,,0,39497,92160,11945,
Maryland,MD,District,No,,,,,Prince George's,Regular local school district,2400510,MD-16,131657,Weekly,3/1/21,3/6/21,Q3,Virtual,Virtual,Virtual,Virtual,[no change toward phased re-opening reported],,,,0,39497,92160,11945,
Maryland,MD,District,No,,,,,Prince George's,Regular local school district,2400510,MD-16,131657,Weekly,3/7/21,3/13/21,Q3,Virtual,Virtual,Virtual,Virtual,[no change toward phased re-opening reported],,,,0,39497,92160,11945,
Maryland,MD,District,No,,,,,Prince George's,Regular local school district,2400510,MD-16,131657,Weekly,3/14/21,3/20/21,Q3,Virtual,Virtual,Virtual,Virtual,[no change toward phased re-opening reported],,,,0,39497,92160,11945,
Maryland,MD,District,No,,,,,Prince George's,Regular local school district,2400510,MD-16,131657,Weekly,3/21/21,3/27/21,Q3,Virtual,Virtual,Virtual,Virtual,[no change toward phased re-opening reported],,,,0,39497,92160,11945,
Maryland,MD,District,No,,,,,Prince George's,Regular local school district,2400510,MD-16,131657,Weekly,3/28/21,4/3/21,Q3,Virtual,Virtual,Virtual,Virtual,[no change toward phased re-opening reported],,,,0,39497,92160,11945,
Maryland,MD,District,No,,,,,Prince George's,Regular local school district,2400510,MD-16,131657,Weekly,4/4/21,4/10/21,Q4,Hybrid,Hybrid,Virtual,Virtual,"PreK-6, 12: 2 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom; Gr7-11: virtual [no reported change from virtual]",,,,0,39497,92160,11945,
Maryland,MD,District,No,,,,,Prince George's,Regular local school district,2400510,MD-16,131657,Weekly,4/11/21,4/17/21,Q4,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 2 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,0,39497,92160,11945,
Maryland,MD,District,No,,,,,Prince George's,Regular local school district,2400510,MD-16,131657,Weekly,4/18/21,4/24/21,Q4,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 2 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,0,39497,92160,11945,
Maryland,MD,District,No,,,,,Prince George's,Regular local school district,2400510,MD-16,131657,Weekly,4/25/21,5/1/21,Q4,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 2 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,0,39497,92160,11945,
Maryland,MD,District,No,,,,,Prince George's,Regular local school district,2400510,MD-16,131657,Weekly,5/2/21,5/8/21,Q4,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 2 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,0,39497,92160,11945,
Maryland,MD,District,No,,,,,Prince George's,Regular local school district,2400510,MD-16,131657,Weekly,5/9/21,5/15/21,Q4,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 2 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,0,39497,92160,11945,
Maryland,MD,District,No,,,,,Prince George's,Regular local school district,2400510,MD-16,131657,Weekly,5/16/21,5/22/21,Q4,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 2 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,0,39497,92160,11945,
Maryland,MD,District,No,,,,,Prince George's,Regular local school district,2400510,MD-16,131657,Weekly,5/23/21,5/29/21,Q4,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 2 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,0,39497,92160,11945,
Maryland,MD,District,No,,,,,Queen Anne's,Regular local school district,2400540,MD-17,7395,Monthly,9/1/20,9/30/20,Q1,Virtual,Virtual,Virtual,Virtual,[no change toward phased re-opening reported],,,,887,0,6508,684,
Maryland,MD,District,No,,,,,Queen Anne's,Regular local school district,2400540,MD-17,7395,Monthly,10/1/20,10/31/20,Q1,Virtual,Virtual,Virtual,Virtual,[no change toward phased re-opening reported],,,,887,0,6508,684,
Maryland,MD,District,No,,,,,Queen Anne's,Regular local school district,2400540,MD-17,7395,Monthly,11/1/20,11/30/20,Q2,Virtual,Virtual,Virtual,Virtual,[no change toward phased re-opening reported],,,,887,0,6508,684,
Maryland,MD,District,No,,,,,Queen Anne's,Regular local school district,2400540,MD-17,7395,Monthly,12/1/20,12/31/20,Q2,Virtual,Virtual,Virtual,Virtual,[no change toward phased re-opening reported],,,,887,0,6508,684,
Maryland,MD,District,No,,,,,Queen Anne's,Regular local school district,2400540,MD-17,7395,Monthly,1/1/21,1/31/21,Q2,Virtual,Virtual,Virtual,Virtual,[no change toward phased re-opening reported],,,,0,0,7395,684,
Maryland,MD,District,No,,,,,Queen Anne's,Regular local school district,2400540,MD-17,7395,Monthly,2/1/21,2/28/21,Q3,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 2 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,0,5509,1886,684,
Maryland,MD,District,No,,,,,Queen Anne's,Regular local school district,2400540,MD-17,7395,Weekly,3/1/21,3/6/21,Q3,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 2 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,0,5509,1886,684,
Maryland,MD,District,No,,,,,Queen Anne's,Regular local school district,2400540,MD-17,7395,Weekly,3/7/21,3/13/21,Q3,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 2 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,0,5509,1886,684,
Maryland,MD,District,No,,,,,Queen Anne's,Regular local school district,2400540,MD-17,7395,Weekly,3/14/21,3/20/21,Q3,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 2 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,0,5509,1886,684,
Maryland,MD,District,No,,,,,Queen Anne's,Regular local school district,2400540,MD-17,7395,Weekly,3/21/21,3/27/21,Q3,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 2 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,0,5509,1886,684,
Maryland,MD,District,No,,,,,Queen Anne's,Regular local school district,2400540,MD-17,7395,Weekly,3/28/21,4/3/21,Q3,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 2 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,0,5509,1886,684,
Maryland,MD,District,No,,,,,Queen Anne's,Regular local school district,2400540,MD-17,7395,Weekly,4/4/21,4/10/21,Q4,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 2 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,0,5916,1479,684,
Maryland,MD,District,No,,,,,Queen Anne's,Regular local school district,2400540,MD-17,7395,Weekly,4/11/21,4/17/21,Q4,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 4 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,0,5916,1479,684,
Maryland,MD,District,No,,,,,Queen Anne's,Regular local school district,2400540,MD-17,7395,Weekly,4/18/21,4/24/21,Q4,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 4 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,0,5916,1479,684,
Maryland,MD,District,No,,,,,Queen Anne's,Regular local school district,2400540,MD-17,7395,Weekly,4/25/21,5/1/21,Q4,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 4 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,0,5916,1479,684,
Maryland,MD,District,No,,,,,Queen Anne's,Regular local school district,2400540,MD-17,7395,Weekly,5/2/21,5/8/21,Q4,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 4 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,0,5916,1479,684,
Maryland,MD,District,No,,,,,Queen Anne's,Regular local school district,2400540,MD-17,7395,Weekly,5/9/21,5/15/21,Q4,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 4 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,0,5916,1479,684,
Maryland,MD,District,No,,,,,Queen Anne's,Regular local school district,2400540,MD-17,7395,Weekly,5/16/21,5/22/21,Q4,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 4 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,0,5916,1479,684,
Maryland,MD,District,No,,,,,Queen Anne's,Regular local school district,2400540,MD-17,7395,Weekly,5/23/21,5/29/21,Q4,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 4 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,0,5916,1479,684,
Maryland,MD,District,No,,,,,Somerset,Regular local school district,2400570,MD-19,2818,Monthly,9/1/20,9/30/20,Q1,Virtual,Virtual,Virtual,Virtual,[no change toward phased re-opening reported],,,,0,0,2818,357,
Maryland,MD,District,No,,,,,Somerset,Regular local school district,2400570,MD-19,2818,Monthly,10/1/20,10/31/20,Q1,Virtual,Virtual,Virtual,Virtual,[no change toward phased re-opening reported],,,,0,0,2818,357,
Maryland,MD,District,No,,,,,Somerset,Regular local school district,2400570,MD-19,2818,Monthly,11/1/20,11/30/20,Q2,Virtual,Virtual,Virtual,Virtual,[no change toward phased re-opening reported],,,,0,0,2818,357,
Maryland,MD,District,No,,,,,Somerset,Regular local school district,2400570,MD-19,2818,Monthly,12/1/20,12/31/20,Q2,Virtual,Virtual,Virtual,Virtual,[no change toward phased re-opening reported],,,,0,0,2818,357,
Maryland,MD,District,No,,,,,Somerset,Regular local school district,2400570,MD-19,2818,Monthly,1/1/21,1/31/21,Q2,Virtual,Virtual,Virtual,Virtual,[no change toward phased re-opening reported],,,,0,0,2818,357,
Maryland,MD,District,No,,,,,Somerset,Regular local school district,2400570,MD-19,2818,Monthly,2/1/21,2/28/21,Q3,In-person,In-person,In-person,In-person,All grades: 5 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,1578,28,1212,357,
Maryland,MD,District,No,,,,,Somerset,Regular local school district,2400570,MD-19,2818,Weekly,3/1/21,3/6/21,Q3,In-person,In-person,In-person,In-person,All grades: 5 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,1578,28,1212,357,
Maryland,MD,District,No,,,,,Somerset,Regular local school district,2400570,MD-19,2818,Weekly,3/7/21,3/13/21,Q3,In-person,In-person,In-person,In-person,All grades: 5 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,1578,28,1212,357,
Maryland,MD,District,No,,,,,Somerset,Regular local school district,2400570,MD-19,2818,Weekly,3/14/21,3/20/21,Q3,In-person,In-person,In-person,In-person,All grades: 5 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,1578,28,1212,357,
Maryland,MD,District,No,,,,,Somerset,Regular local school district,2400570,MD-19,2818,Weekly,3/21/21,3/27/21,Q3,In-person,In-person,In-person,In-person,All grades: 5 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,1578,28,1212,357,
Maryland,MD,District,No,,,,,Somerset,Regular local school district,2400570,MD-19,2818,Weekly,3/28/21,4/3/21,Q3,In-person,In-person,In-person,In-person,All grades: 5 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,1578,28,1212,357,
Maryland,MD,District,No,,,,,Somerset,Regular local school district,2400570,MD-19,2818,Weekly,4/4/21,4/10/21,Q4,In-person,In-person,In-person,In-person,All grades: 5 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,1578,28,1212,357,
Maryland,MD,District,No,,,,,Somerset,Regular local school district,2400570,MD-19,2818,Weekly,4/11/21,4/17/21,Q4,In-person,In-person,In-person,In-person,All grades: 5 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,0,1829,989,357,
Maryland,MD,District,No,,,,,Somerset,Regular local school district,2400570,MD-19,2818,Weekly,4/18/21,4/24/21,Q4,In-person,In-person,In-person,In-person,All grades: 5 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,0,1829,989,357,
Maryland,MD,District,No,,,,,Somerset,Regular local school district,2400570,MD-19,2818,Weekly,4/25/21,5/1/21,Q4,In-person,In-person,In-person,In-person,All grades: 5 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,0,1829,989,357,
Maryland,MD,District,No,,,,,Somerset,Regular local school district,2400570,MD-19,2818,Weekly,5/2/21,5/8/21,Q4,In-person,In-person,In-person,In-person,All grades: 5 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,0,1829,989,357,
Maryland,MD,District,No,,,,,Somerset,Regular local school district,2400570,MD-19,2818,Weekly,5/9/21,5/15/21,Q4,In-person,In-person,In-person,In-person,All grades: 5 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,0,1829,989,357,
Maryland,MD,District,No,,,,,Somerset,Regular local school district,2400570,MD-19,2818,Weekly,5/16/21,5/22/21,Q4,In-person,In-person,In-person,In-person,All grades: 5 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,0,1829,989,357,
Maryland,MD,District,No,,,,,Somerset,Regular local school district,2400570,MD-19,2818,Weekly,5/23/21,5/29/21,Q4,In-person,In-person,In-person,In-person,All grades: 5 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,0,1829,989,357,
Maryland,MD,District,No,,,,,St. Mary's,Regular local school district,2400600,MD-18,17246,Monthly,9/1/20,9/30/20,Q1,Virtual,Virtual,Virtual,Virtual,[no change toward phased re-opening reported],,,,,,,,
Maryland,MD,District,No,,,,,St. Mary's,Regular local school district,2400600,MD-18,17246,Monthly,10/1/20,10/31/20,Q1,Virtual,Virtual,Virtual,Virtual,[no change toward phased re-opening reported],,,,,,,,
Maryland,MD,District,No,,,,,St. Mary's,Regular local school district,2400600,MD-18,17246,Monthly,11/1/20,11/30/20,Q2,Virtual,Virtual,Virtual,Virtual,[no change toward phased re-opening reported],,,,,,,,
Maryland,MD,District,No,,,,,St. Mary's,Regular local school district,2400600,MD-18,17246,Monthly,12/1/20,12/31/20,Q2,Virtual,Virtual,Virtual,Virtual,[no change toward phased re-opening reported],,,,,,,,
Maryland,MD,District,No,,,,,St. Mary's,Regular local school district,2400600,MD-18,17246,Monthly,1/1/21,1/31/21,Q2,Virtual,Virtual,Virtual,Virtual,[no change toward phased re-opening reported],,,,0,0,17246,,
Maryland,MD,District,No,,,,,St. Mary's,Regular local school district,2400600,MD-18,17246,Monthly,2/1/21,2/28/21,Q3,Virtual,Virtual,Virtual,Hybrid,"PreK-1, 6, 9, 12: 2 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom; Gr2-5, 7-8, 10-11: virtual [no change from virtual toward phased reopening]",,,,0,13141,4105,,
Maryland,MD,District,No,,,,,St. Mary's,Regular local school district,2400600,MD-18,17246,Weekly,3/1/21,3/6/21,Q3,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 2 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,0,13141,4105,,
Maryland,MD,District,No,,,,,St. Mary's,Regular local school district,2400600,MD-18,17246,Weekly,3/7/21,3/13/21,Q3,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 2 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,0,13141,4105,,
Maryland,MD,District,No,,,,,St. Mary's,Regular local school district,2400600,MD-18,17246,Weekly,3/14/21,3/20/21,Q3,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 2 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,0,13141,4105,,
Maryland,MD,District,No,,,,,St. Mary's,Regular local school district,2400600,MD-18,17246,Weekly,3/21/21,3/27/21,Q3,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 2 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,0,13141,4105,,
Maryland,MD,District,No,,,,,St. Mary's,Regular local school district,2400600,MD-18,17246,Weekly,3/28/21,4/3/21,Q3,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 2 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,0,13141,4105,,
Maryland,MD,District,No,,,,,St. Mary's,Regular local school district,2400600,MD-18,17246,Weekly,4/4/21,4/10/21,Q4,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 2 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,0,13141,4105,,
Maryland,MD,District,No,,,,,St. Mary's,Regular local school district,2400600,MD-18,17246,Weekly,4/11/21,4/17/21,Q4,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 2 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,0,13107,4139,,
Maryland,MD,District,No,,,,,St. Mary's,Regular local school district,2400600,MD-18,17246,Weekly,4/18/21,4/24/21,Q4,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 2 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,0,13107,4139,,
Maryland,MD,District,No,,,,,St. Mary's,Regular local school district,2400600,MD-18,17246,Weekly,4/25/21,5/1/21,Q4,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 2 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,0,13107,4139,,
Maryland,MD,District,No,,,,,St. Mary's,Regular local school district,2400600,MD-18,17246,Weekly,5/2/21,5/8/21,Q4,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 2 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,0,13107,4139,,
Maryland,MD,District,No,,,,,St. Mary's,Regular local school district,2400600,MD-18,17246,Weekly,5/9/21,5/15/21,Q4,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 2 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,0,13107,4139,,
Maryland,MD,District,No,,,,,St. Mary's,Regular local school district,2400600,MD-18,17246,Weekly,5/16/21,5/22/21,Q4,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 2 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,0,13107,4139,,
Maryland,MD,District,No,,,,,St. Mary's,Regular local school district,2400600,MD-18,17246,Weekly,5/23/21,5/29/21,Q4,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 2 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,0,13107,4139,,
Maryland,MD,District,No,,,,,Talbot,Regular local school district,2400630,MD-20,4524,Monthly,9/1/20,9/30/20,Q1,Virtual,Virtual,Virtual,Virtual,[no change toward phased re-opening reported],,,,0,2941,1583,,
Maryland,MD,District,No,,,,,Talbot,Regular local school district,2400630,MD-20,4524,Monthly,10/1/20,10/31/20,Q1,Virtual,Virtual,Virtual,Virtual,[no change toward phased re-opening reported],,,,0,2941,1583,,
Maryland,MD,District,No,,,,,Talbot,Regular local school district,2400630,MD-20,4524,Monthly,11/1/20,11/30/20,Q2,Virtual,Virtual,Virtual,Virtual,[no change toward phased re-opening reported],,,,0,2941,1583,,
Maryland,MD,District,No,,,,,Talbot,Regular local school district,2400630,MD-20,4524,Monthly,12/1/20,12/31/20,Q2,Virtual,Virtual,Virtual,Virtual,[no change toward phased re-opening reported],,,,0,2941,1583,,
Maryland,MD,District,No,,,,,Talbot,Regular local school district,2400630,MD-20,4524,Monthly,1/1/21,1/31/21,Q2,Virtual,Virtual,Virtual,Virtual,[no change toward phased re-opening reported],,,,452,0,4072,,
Maryland,MD,District,No,,,,,Talbot,Regular local school district,2400630,MD-20,4524,Monthly,2/1/21,2/28/21,Q3,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 2 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,1583,1583,1357,,
Maryland,MD,District,No,,,,,Talbot,Regular local school district,2400630,MD-20,4524,Weekly,3/1/21,3/6/21,Q3,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 2 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,1583,1583,1357,,
Maryland,MD,District,No,,,,,Talbot,Regular local school district,2400630,MD-20,4524,Weekly,3/7/21,3/13/21,Q3,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 2 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,1583,1583,1357,,
Maryland,MD,District,No,,,,,Talbot,Regular local school district,2400630,MD-20,4524,Weekly,3/14/21,3/20/21,Q3,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 2 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,1583,1583,1357,,
Maryland,MD,District,No,,,,,Talbot,Regular local school district,2400630,MD-20,4524,Weekly,3/21/21,3/27/21,Q3,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 2 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,1583,1583,1357,,
Maryland,MD,District,No,,,,,Talbot,Regular local school district,2400630,MD-20,4524,Weekly,3/28/21,4/3/21,Q3,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 2 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,1583,1583,1357,,
Maryland,MD,District,No,,,,,Talbot,Regular local school district,2400630,MD-20,4524,Weekly,4/4/21,4/10/21,Q4,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 2 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,,,,,
Maryland,MD,District,No,,,,,Talbot,Regular local school district,2400630,MD-20,4524,Weekly,4/11/21,4/17/21,Q4,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 2 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,2262,905,1357,,
Maryland,MD,District,No,,,,,Talbot,Regular local school district,2400630,MD-20,4524,Weekly,4/18/21,4/24/21,Q4,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 2 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,2262,905,1357,,
Maryland,MD,District,No,,,,,Talbot,Regular local school district,2400630,MD-20,4524,Weekly,4/25/21,5/1/21,Q4,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 2 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,2262,905,1357,,
Maryland,MD,District,No,,,,,Talbot,Regular local school district,2400630,MD-20,4524,Weekly,5/2/21,5/8/21,Q4,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 2 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,2262,905,1357,,
Maryland,MD,District,No,,,,,Talbot,Regular local school district,2400630,MD-20,4524,Weekly,5/9/21,5/15/21,Q4,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 2 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,2262,905,1357,,
Maryland,MD,District,No,,,,,Talbot,Regular local school district,2400630,MD-20,4524,Weekly,5/16/21,5/22/21,Q4,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 2 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,2262,905,1357,,
Maryland,MD,District,No,,,,,Talbot,Regular local school district,2400630,MD-20,4524,Weekly,5/23/21,5/29/21,Q4,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 2 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,2262,905,1357,,
Maryland,MD,District,No,,,,,Washington,Regular local school district,2400660,MD-21,21939,Monthly,9/1/20,9/30/20,Q1,Virtual,Virtual,Virtual,Virtual,[no change toward phased re-opening reported],,,,0,6154,15785,,
Maryland,MD,District,No,,,,,Washington,Regular local school district,2400660,MD-21,21939,Monthly,10/1/20,10/31/20,Q1,Virtual,Virtual,Virtual,Virtual,[no change toward phased re-opening reported],,,,0,6154,15785,,
Maryland,MD,District,No,,,,,Washington,Regular local school district,2400660,MD-21,21939,Monthly,11/1/20,11/30/20,Q2,Virtual,Virtual,Virtual,Virtual,[no change toward phased re-opening reported],,,,0,6154,15785,,
Maryland,MD,District,No,,,,,Washington,Regular local school district,2400660,MD-21,21939,Monthly,12/1/20,12/31/20,Q2,Virtual,Virtual,Virtual,Virtual,[no change toward phased re-opening reported],,,,0,6154,15785,,
Maryland,MD,District,No,,,,,Washington,Regular local school district,2400660,MD-21,21939,Monthly,1/1/21,1/31/21,Q2,Virtual,Virtual,Virtual,Virtual,[no change toward phased re-opening reported],,,,0,0,21939,,
